date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:11	4469/4469	---M-Z	200	added ('OK')	image/jpeg	etag:%225fbfbf08-1175%22	https://www.bite.lv/sites/default/files/styles/recommended_small/public/2020-11/tcl_65_65p815.jpg?itok=N-PQOFyb	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/styles/recommended_small/public/2020-11/tcl_65_65p81514dd.jpg	(from https://www.bite.lv/lv/televizori)
13:36:11	48693/48693	---M-Z	200	added ('OK')	image/jpeg	etag:%22609b9cc7-be35%22	https://www.bite.lv/sites/default/files/2021-05/tcl_65_65p815.jpg	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/2021-05/tcl_65_65p815.jpg	(from https://www.bite.lv/lv/televizori)
13:36:12	346988/346988	---M--	200	added ('OK')	application/pdf	etag:%22609b9cba-54b6c%22	https://www.bite.lv/sites/default/files/2021-05/2d70e389d09d32c51dc80a2e3c93775ab88525ce.pdf	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/2021-05/2d70e389d09d32c51dc80a2e3c93775ab88525ce.pdf	(from https://www.bite.lv/lv/televizori)
13:36:12	159059/159059	---MCZ	200	added ('OK')	text/html	etag:%221667885773%22	https://www.bite.lv/lv/televizori/estar-43-ledtv43d3t2	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/lv/televizori/estar-43-ledtv43d3t2.html	(from https://www.bite.lv/lv/televizori)
13:36:12	38136/38136	---M-Z	200	added ('OK')	image/png	etag:%225fcb9714-94f8%22	https://www.bite.lv/sites/default/files/styles/recommended_small/public/2020-12/tvd3t2-2-min.png?itok=JxgvMTRl	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/styles/recommended_small/public/2020-12/tvd3t2-2-min8a0d.png	(from https://www.bite.lv/lv/televizori)
13:36:12	4653/4653	---M-Z	200	added ('OK')	image/png	etag:%225fcb9745-122d%22	https://www.bite.lv/sites/default/files/styles/recommended_small/public/2020-12/tvd3t2-3.png?itok=TgKj1dVJ	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/styles/recommended_small/public/2020-12/tvd3t2-315ca.png	(from https://www.bite.lv/lv/televizori)
13:36:13	162101/162101	---MCZ	200	added ('OK')	text/html	etag:%221667885774%22	https://www.bite.lv/lv/televizori/tcl-55-55ac710	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/lv/televizori/tcl-55-55ac710.html	(from https://www.bite.lv/lv/televizori)
13:36:13	27213/27213	---M-Z	200	added ('OK')	image/png	etag:%22613ae9c4-6a4d%22	https://www.bite.lv/sites/default/files/styles/recommended_small/public/2021-09/tcl_55_uhd_smart_tv_55ac710-3.png?itok=7NFncQuV	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/styles/recommended_small/public/2021-09/tcl_55_uhd_smart_tv_55ac710-3e4d1.png	(from https://www.bite.lv/lv/televizori)
13:36:14	3946/3946	---M-Z	200	added ('OK')	image/png	etag:%225f74edb1-f6a%22	https://www.bite.lv/sites/default/files/styles/recommended_small/public/2020-05/tcl-tv-qled-4k-50ac710-5_0.png?itok=_k0gv6pF	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/styles/recommended_small/public/2020-05/tcl-tv-qled-4k-50ac710-5_059a6.png	(from https://www.bite.lv/lv/televizori)
13:36:14	46282/46282	---M-Z	200	added ('OK')	image/jpeg	etag:%22609bbf42-b4ca%22	https://www.bite.lv/sites/default/files/2021-05/tcl_55_lcd_4k_tv_55ac710.jpg	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/2021-05/tcl_55_lcd_4k_tv_55ac710.jpg	(from https://www.bite.lv/lv/televizori)
13:36:15	569/569	---M-Z	200	added ('OK')	image/svg+xml	etag:%225f85715d-239%22	https://www.bite.lv/sites/default/files/special-deal-icons/icon-special-deal_0_0_0.svg	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/special-deal-icons/icon-special-deal_0_0_0.svg	(from https://www.bite.lv/lv/televizori)
13:36:15	347141/347141	---M--	200	added ('OK')	application/pdf	etag:%2260a20daa-54c05%22	https://www.bite.lv/sites/default/files/2021-05/55ac710_product-fiche.pdf	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/2021-05/55ac710_product-fiche.pdf	(from https://www.bite.lv/lv/televizori)
13:36:17	679902/679902	---MCZ	200	added ('OK')	application/javascript	etag:%22635a7b64-a5fde%22	https://www.bite.lv/sites/default/files/js/js_VnsErBfBiukBXEjiQ4Ifk9BTLChDNALdag-KVnKhJ90.js	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/js/js_VnsErBfBiukBXEjiQ4Ifk9BTLChDNALdag-KVnKhJ90.js	(from https://www.bite.lv/lv/televizori)
13:36:20	2692/2692	---M-Z	200	added ('OK')	image/svg+xml	etag:%225ffc3023-a84%22	https://www.bite.lv/sites/default/files/product-category-active-icons/viedpulksteni_roza.svg	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/product-category-active-icons/viedpulksteni_roza.svg	(from https://www.bite.lv/lv/viedpulksteni)
13:36:21	437040/437040	---MCZ	200	added ('OK')	text/html	etag:%221667885779%22	https://www.bite.lv/lv/biznesam/viedpulksteni	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/lv/biznesam/viedpulksteni.html	(from https://www.bite.lv/lv/viedpulksteni)
13:36:21	863/863	---M-Z	200	added ('OK')	image/png	etag:%2262189d25-35f%22	https://www.bite.lv/sites/default/files/2022-02/samsung_0.png	C:/Users/batdo/Desktop/snap/Snap/www.bite.lv/sites/default/files/2022-02/samsung_0.png	(from https://www.bite.lv/lv/viedpulksteni)
